,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
8232,1308728168698839040,2020-09-23 11:21:25,"This would be so cool, I need this! Like an even better version of how Samsung lets you push pics or videos from your phone to TV, or the YT integration. https://t.co/Zqro3Y2Xhk",Purpetrat0r,,,"Atlanta, GA",en
2627,1308729226972065794,2020-09-23 11:25:37,"@SamsungMobile 

Purchased the new z fold 2 and had to return it after just 5 days. Apparently, the hinge in the phone causes a visible line down the center. 

The performance of the phone was great but to experience this defect after 5 days was disappointing.",DarrylMcChicago,,,"Chicago, IL",en
2626,1308730508516392960,2020-09-23 11:30:42,"@SamsungMobile It appears the new Z fold isn't ready for prime time. I had to return my after 5 days due to a visible line down the center. Obviously, due to the hinge on the phone. 

Unfortunate for a phone with so much promise but still working out the kinks.  Not worth $2K at this point.",DarrylMcChicago,,,"Chicago, IL",en
7972,1308735711487684610,2020-09-23 11:51:23,Forget Galaxy Z Fold 2 — Samsung's next phone could roll | Tom's Guide https://t.co/xCi4vTJmxr,LionStockTrader,,,"New York, USA.",en
8451,1308736686269104129,2020-09-23 11:55:15,"Samsung’s free TV app comes to Galaxy phones! 
https://t.co/7AQjzkMee0",elieattieh84,,,Lebanon,en
8916,1308743477761630210,2020-09-23 12:22:15,Next week (28-3rd Oct) a series of images featuring @AgeUKCamden response to #Covid19 will be exhibited at Samsung KX in London - a short film I made from May 2020 will also be shown https://t.co/K6RNe3eqhO,Jules_Foto,,,Suffolk,en
5362,1308744104394850310,2020-09-23 12:24:44,"@America_weeps @currie14_kelly @realDonaldTrump Believe me, I allowed myself 2 be talked into this stupid thing. I HATE IT. I hate the keyboard, WTH is with having 2 flip back and forth between screens to go from letters to numbers, and punctuation? On my Samsung phones, all that was on the same keyboard screen! Piece of junk!",Moon1ightRose,,,USA,en
8450,1308746588353949698,2020-09-23 12:34:36,@JackPosobiec Your web developer needs to resize your content so it can be read on a samsung phone. FYI.,geomikeIT,,,"Atlanta, GA",en
3028,1308748206243753988,2020-09-23 12:41:02,"@SamsungSupport I am having an issue with my Galaxy Active 2 watch...still under warranty,  yet being charged $219 to repair,  due to ""water damage"". The watch has no cracks, and is advertised as being water resistant, thus this should be covered under the warranty...please assist.",JShteren,,,USA,en
3027,1308748521257005062,2020-09-23 12:42:17,"@SamsungMobileUS I am having an issue with my Galaxy Active 2 watch...still under warranty,  yet being charged $219 to repair,  due to ""water damage"". The watch has no cracks, and is advertised as water resistant.  This repair should be covered. Please assist!",JShteren,,,USA,en
4430,1308748843064885249,2020-09-23 12:43:34,@devinhah wow this is so exciting. I’ll miss the samsung camera tho,erriiinnnn27,,,"Bangor, ME",en
3026,1308749156891099138,2020-09-23 12:44:49,"@SamsungMobile I am having an issue with my Galaxy Active 2 watch...still under warranty,  yet being charged $219 to repair,  due to ""water damage"". The watch has no cracks, and is advertised as water resistant and has only been worn as per user instructions-repair should be covered.  Help!",JShteren,,,USA,en
2327,1308749689655877635,2020-09-23 12:46:56,@TMobile @SamsungMobile #tmobile+#contest my son deserves this for his Christmas gift and needs a phone at the same time.,Jewela73501603,,,"Kentucky, USA",en
9140,1308751948053655553,2020-09-23 12:55:54,Coming up in moments on FTF @npb #PacificLeague baseball ENGLISH broadcast @HAWKS_official vs @Orix_Buffaloes | WATCH📺@XumoTV for FREE: https://t.co/vsYmgEf1N6 also on @zingotv and Samsung TV+ https://t.co/83sW953a5p,ForTheFansHQ,,,"Boston, MA",en
8620,1308752890056577025,2020-09-23 12:59:39,Look what I found on @eBay! https://t.co/YJdUpelWgw via @eBay After Market Cell Phone Car Charger for M300 Compatible with Samsung Galaxy,CoreyBayless,,,"Austin, TX",en
9908,1308753286284152832,2020-09-23 13:01:13,"Last night I uploaded a video about how Samsung TV Plus app is moving to the Play Store and Galaxy App Store for Galaxy Phones.  It is now available. FREE TV
Video: https://t.co/Pj1UgYsxpi
#samsung #SamsungTVPlus https://t.co/DnkinRyceG",jimmyispromo,,,"Midwest, US",en
2326,1308754688381251586,2020-09-23 13:06:47,@MyMiniHope @BTS_twt I am watching the speech on my tablet and having samsung live in my phone https://t.co/FjLAwT1fzX,viikarmyot7,,,Morocco,en
1736,1308754801698766849,2020-09-23 13:07:14,"@SamsungHelpUK Could you please tell me the length of the warranty for a Samsung phone cover, purchased through your online shop?",OkComputing,,,North Wales,en
6275,1308754888617320448,2020-09-23 13:07:35,@AllThingsCivil I use a Samsung watch. It works great for me. I don't know what else to say about it 😬,jssmatt,,,"Washington, D.C.",en
3429,1308755155135926274,2020-09-23 13:08:39,"@Szyferr @LovePieGuy_ @ShopCrunchyroll Wth is that😅 that's just your phone man. I'm on a Samsung s9 so also android OS, idk what u got",J_Cruz99,,,"Dallas, TX",en
3025,1308756403545276417,2020-09-23 13:13:36,"#Win Samsung Galaxy S10! Be an owner of the beautiful phone.

Offer Link&gt;&gt;&gt;&gt;https://t.co/8HudcxeYU2

#samsunggalaxys10giftcardcodes #samsunggalaxys10giftcardfree #samsunggalaxys10giftcardsarethebest #ConfettiTour #DUND",Digital_Way_930,,,United States,en
5357,1308756840843554816,2020-09-23 13:15:21,"The first tweet Sharon6 made was about Jinyoung using thier FLOWER ROAD phone case.

✨✨THE POWER OF PARK JINYOUNG.✨✨
WORLD WIDE KING.👑
They even listed the phone case on Amazon. Too bad I have a Samsung. 🥺😭💔

#GOT7 @GOT7Official #갓세븐 
#Jinyoung #parkjinyoung #진영 https://t.co/4Of7mfL8uJ",mypeachjinyoung,,,USA,en
3023,1308756974838755329,2020-09-23 13:15:52,"Dont forget Samsung event after the UN

https://t.co/VCXueon6Ne https://t.co/Ca2d1zKqeq",rkive_namu,,,US,en
9296,1308758563238694913,2020-09-23 13:22:11,Watch the Samsung Galaxy S20 FE Unpacked event here https://t.co/r2vb6UtfIC,unlock2cell,,,"Vancouver, British Columbia",en
366,1308761004742901760,2020-09-23 13:31:53,Today is the launch of #SamsungTVPlus mobile. Which means #ESTV is now on all Samsung phones! Big step for our ESTV team! @co_estv                                              https://t.co/HWERBwIFGZ,ShaneVereen34,,,Valencia California,en
5043,1308761296192581634,2020-09-23 13:33:03,@SamsungMobileUS any chance of a widget for the Galaxy watches that would show me the battery % of my phone and earbuds? Be so much quicker to glance at than digging out my phone and digging up the app.,PFoxen,,,Clemson SC,en
2623,1308761714905812992,2020-09-23 13:34:43,I dont u derstand why Samsung will put headphones and charging port in the same place. Now person no fit charge phone listen to music,neroojo,,,"Detroit, MI",en
4304,1308761925342367744,2020-09-23 13:35:33,Micro USB Cable Fast Charging 3A Microusb Cord For Samsung S7 Xiaomi Redmi Note 5 Pro Android Phone cable Micro usb charger https://t.co/TwEHh4iHEK,thingsbay,,,"Florida, USA",en
1307,1308762415086088202,2020-09-23 13:37:30,"@BOLDphones So, thankfully I kicked my #boldn1 to the curb a few months ago, but I was wondering since Android 11 is here and Samsung already has a timetable for rollout for my phone, does anyone still think that @BOLDphones is still ""working"" on Android 10? Lol.",JeremyB70625755,,,"New Jersey, USA",en
3022,1308762623132008458,2020-09-23 13:38:19,"Samsung Galaxy A42 5G could be powered by the new Qualcomm Snapdragon 750G SoC. The source code of the smartphone on Geekbench, as spotted by a publication, shows a configuration that matches with the recently released Snapdragon 750G SoC.

#samsunggalaxy #samsung #samsungs https://t.co/PB5v8BtPO0",anewcellphone,,,United States,en
3428,1308762626474868738,2020-09-23 13:38:20,"#SEO #CMS Samsung's Galaxy Unpacked event for 'Every Fan': How to watch and what to expect: Image: Samsung How many Unpacked events can Samsung pack into the latter part of 2020? Three, it seems. After announcing the Note 20 lineup https://t.co/ggwFNnpU7Q",synapticwebco,,,"Houston, TX",en
7671,1308762691092312066,2020-09-23 13:38:35,"Lol Samsung is playing Dynamite 

Galaxy Unpacked for Every Fan: Livestream https://t.co/2cbP0E6hel via @YouTube",glxycafe,,,"Toronto, Canada",en
5354,1308764651539361799,2020-09-23 13:46:23,"Ayo Samsung,we aren’t robots so give us like about an hour so we can watch un🥰🤡",jungguksramyeon,,,Usa,en
9428,1308764915453382656,2020-09-23 13:47:26,"not at how we’re having two widely different events to watch rn, the UN conference and the samsung event sksjdbd",7filters,,,Norway,en
7670,1308765132433096706,2020-09-23 13:48:17,@LexScobey Oh. I have a Samsung Galaxy A10e for my phone and a  Samsung Galaxy Tab s5e as a Tablet,Pifase_does_MC,,,"Baltimore, MD",en
1874,1308765854495113217,2020-09-23 13:51:10,Why Samsung Galaxy’s Smartphone Product Segmentation Makes Sense https://t.co/TwI3wtesZA,DSMWcom,,,"Tampa, Florida",en
8913,1308766476833259522,2020-09-23 13:53:38,@GloFlare @CombatMedicJoJo My phone screen is on for 8 hours a day usually due to two four hour streams a day. So yes I need a functioning charger port. Thats fine though Samsung has proven to be a shit company lately and it is my last phone from them ever.,novarift,,,"Pittsburgh, PA",en
6707,1308767125604052992,2020-09-23 13:56:13,Let's power up for Samsung's latest announcement: probably a less expensive Galaxy S phone! https://t.co/0lmILisP0T,saschasegan,,,NYC,en
1873,1308767462259929091,2020-09-23 13:57:33,Should I pay attention in class or watch the Samsung fan event?,PurelyBangtan,,,"Miami, FL",en
8618,1308767523882450945,2020-09-23 13:57:48,i know we’re crying but the samsung event starts in a few minutes if you wanna watch it https://t.co/eX7XvykPcZ,Dionysus_KNJ,,,"Arizona, USA",en
9427,1308767546854780928,2020-09-23 13:57:53,@TAIKORA You have a Samsung Galaxy phone right? Does the filter not work with video for you as well?,mrsaturnvalley,,,"Chicago, IL",en
365,1308768145025495041,2020-09-23 14:00:16,Samsung Galaxy S20 FE 5G gives Fan Edition phone a “Lite” price https://t.co/P7v3U1EBYW,slashgear,,,San Francisco,en
1872,1308768148875771913,2020-09-23 14:00:17,"OKAY NOW SAMSUNG EVENT WTF

https://t.co/PADUwtCy8u",GANJABURNJOON,,,"ZÜRICH, Switzerland",en
6706,1308768566687211521,2020-09-23 14:01:56,"omg they're using dynamite instrumental as the bgm for the samsung livestream
https://t.co/jWuoIhUUqM",errddaengoes,,,뉴욕,en
1871,1308768578364203017,2020-09-23 14:01:59,"The Samsung Galaxy S20 FE (Fan Edition) is here!

-6.5-inch FHD+ FLAT 120 HZ AMOLED Display
-SD 865/6GB RAM/128GB (5G)
-Micro SD Card Slot
-4500 mAh battery
-IP68
-32MP FFC
-Triple Camera (12MP Main, 12MP Ultra Wide, 8MP Tele)
-30X Space Zoom
-COLORS

$699! Who is getting one? https://t.co/58PqfpHhxz",superscientific,,,"Orlando, FL",en
6269,1308768615265689600,2020-09-23 14:02:08,"Oxygen Forensic® Detective 13.0 introduces the ability to bypass screen locks, perform physical acquisitions, and decrypt data from Samsung devices based on #Exynos chipsets. Learn more from our new blog post https://t.co/Gm34uLbcFP #DFIR https://t.co/N47ATsXVxN",oxygenforensic,,,"Alexandria, VA",en
5200,1308768620802121732,2020-09-23 14:02:09,"You wanted another new Galaxy S20 variant, right? 

Right?

Hello?

*taps microphone*

👀
https://t.co/7kUPyD6qAX",c_davies,,,Michigan,en
7665,1308768809168314373,2020-09-23 14:02:54,"Okay now on to Samsung Galaxy. A NEW PHONE? 

https://t.co/2cbP0E6hel",glxycafe,,,"Toronto, Canada",en
9697,1308768856828121089,2020-09-23 14:03:05,"https://t.co/tzFhhm4Twy

Samsung Galaxy S20 FE Unpacked Event",Re_Atmosphere,,,Korea,en
4296,1308768904081100800,2020-09-23 14:03:17,Watch the UN stream immediately get better as all of ARMY leave for Samsung/In the Soop... 😏🤭 https://t.co/uo0doODO0R,BTSFan_2020,,,"Washington, USA",en
6266,1308768998528610310,2020-09-23 14:03:39,"Galaxy S20 ""fan edition"" is essentially an S20 Lite, in six colors. 120Hz screen, low-band 5G, Snapdragon 865, waterproof, $700. @ATT is giving them away for free. https://t.co/FmAHBfTrD3",saschasegan,,,NYC,en
6437,1308769043638222849,2020-09-23 14:03:50,"I can all but guarantee Samsung did not initially intend for this phone to have as many features or be as cheap ($700) as it is.

The S20 FE should raise eyebrows. This phone looks *good.* https://t.co/PTBxrpLNTd",RDRv3,,,"Bay Area, CA",en
3284,1308769075238182912,2020-09-23 14:03:57,Is this another 3 hours of Samsung and 30 seconds of @BTS_twt? I need to clean my house. I can't watch ppl who are not BTS talk about a phone for hours.,Cassakane1,,,Kentucky,en
818,1308769184596320256,2020-09-23 14:04:24,There’s a lot going on in this one https://t.co/XkcIJjKtBj https://t.co/EoErxMG4YH,Bonney,,,"Midcoast Maine, USA",en
3020,1308769346819219456,2020-09-23 14:05:02,"Samsung Expands Galaxy S20 Series With More-Affordable Fan Edition: Samsung has a new, more affordable Galaxy S20 phone that starts at $699 while keeping the S20 specs and features that Samsung says surveyed users cared about most. The Samsung Galaxy S20… https://t.co/YAb7RFaWkC https://t.co/jT8dQJB3Ar",phonescoop,,,USA,en
3283,1308769893450502144,2020-09-23 14:07:13,"The #Samsung Galaxy S20 FE is official!

Exynos 990 (4G)/Qualcomm Snapdragon 865 (5G)
6GB RAM
120Hz AMOLED full HD display
4,500 mAh battery

Loving all the colour options 😮 https://t.co/AoW7HZbasP",AdamConwayIE,,,Ireland,en
3019,1308770827014471681,2020-09-23 14:10:55,"@SamsungMobile Please guys, help me retweet my ""pinned tweet"" on my page. I'm on the edge  of winning a phone,Please help me retweet. Thank you.. God bless you.",omolefi1,,,United States,en
2322,1308770933054885890,2020-09-23 14:11:20,$1500 phone. 1.5 foot charging cord. Fuck you @SamsungUS,RegularRuben,,,Chicago,en
5351,1308771209677602817,2020-09-23 14:12:26,Me watching the Samsung event on my Samsung phone knowing I couldn't upgrade to this phone even if I wanted to.,EpiphanyTam,,,USA,en
2321,1308771547298050049,2020-09-23 14:13:47,Samsung calling out my personal relationship with my phone... 😂😂😂😂 https://t.co/eMr7HyvcVg,McFlat29,,,Ohio,en
9139,1308771671055241217,2020-09-23 14:14:16,The Galaxy S20 FE is Samsung’s new $699 budget flagship https://t.co/dcsciitBqd #tech #mobile https://t.co/exDvwxLwfA,KKurbs,,,Massachusetts,en
1725,1308771810243235843,2020-09-23 14:14:50,"#Samsung announces Galaxy S20 FE at an #Unpacked event for fans. FE for #FanEdition, a lower cost smartphone starting at $699. It comes in new colors, including #Purple. #tech #technews #techgadgets @SamsungMobile https://t.co/NLlhKDLfQe",AndreaSmith,,,NYC,en
8447,1308771899921633280,2020-09-23 14:15:11,"@taemakn7 No canal da Samsung amr
https://t.co/WVvzX6wztN",tiroxinatoday,,,,en
6263,1308772169955127298,2020-09-23 14:16:15,"New Video⚠️
I review the only case you can get right now for the @SamsungMobile Z Fold 2 5G. Check it out!  

https://t.co/MSJnWkvZUt",mattgissentanna,,,Georgia,en
9695,1308772348326064131,2020-09-23 14:16:58,"Samsung's new Galaxy S20 FE has:
📶 5G connectivity
📱6.5-inch display
🧳 12GB storage
🤳32MP selfie camera
📷 Rear triple camera 
⚙️ Qualcomm Snapdragon 865 processor
📱Runs on Android 10
🎮 Access to Xbox Game Pass
Price $699
#samsungs20FE #SamsungEvent",bhavinder,,,"Delhi, OH",en
6397,1308772874908385280,2020-09-23 14:19:03,"I can't believe it, i watch samsung event 🤣🤣🤣 #SamsungEvent",windiirwt,,,Earth,en
363,1308773060225298432,2020-09-23 14:19:48,Woooo! @BTS_twt Dynamite featured on a Samsung screen!,BTSxHollywood,,,"Los Angeles, CA",en
1296,1308773149677412358,2020-09-23 14:20:09,"The @SamsungMobileUS #GalaxyS20FE is official!

6.5"" Flat FHD+ AMOLED 120hz
4500mah
Qualcomm Snapdragon 865
6/128GB
MicroSD
32MP front cam
12MP wide, 12MP UW, 8MP 3x optical tele
15W Qi + 25W wired + power share
IP68
6 colors (polycarbonate)
5G
$699 Sub6 $749 mmWave, Oct 2 https://t.co/XZvhKO3YXH",theunlockr,,,"New York, NY",en
813,1308773331991175169,2020-09-23 14:20:52,@TMobile @UnAveragedHuman @SamsungMobile #TMobileTuesdays #contest  I would play call of duty mobile for sure!,Holyvail85,,,Bronx Ny,en
3745,1308773485930569730,2020-09-23 14:21:29,"Samsung Galaxy S20 FE is the affordable phone we need right now https://t.co/DCW0f5ZHpJ  #tech #technews #techgadgets 
@SamsungMobile",AndreaSmith,,,NYC,en
8229,1308773603517829126,2020-09-23 14:21:57,"Samsung also unveil Samsung TV Plus, which launches September 23. Samsung TV Plus is one of the top Samsung Smart Tv apps that’s now available for Galaxy Smartphone users. The App will offer select Galaxy users free content. https://t.co/U1FYr8gyhn",KPCeeJ,,,"Andrews, South Carolina",en
5199,1308773628742438914,2020-09-23 14:22:03,"@GhostCatLady It's possible I didn't explain it terribly well, but basically those were S20 device buyers' primary motivators and so became Samsung's priorities for figuring out what to keep/lose in the FE version",c_davies,,,Michigan,en
6697,1308773822385004544,2020-09-23 14:22:49,Samsung aint playing dropped a phone in marc now dropping a new phone in techtember,Da_RealQ,,,Jamaica,en
3017,1308773863795294209,2020-09-23 14:22:59,"@VmySunrise pre-recording is great for production value - not so great for ARMYs who are trying to watch 2 things at once

oooo - they are playing Dynamite in an ad at the Samsung event",SmallChimChim,,,United States,en
5349,1308773970322378754,2020-09-23 14:23:25,"Samsung Galaxy S20 FE 5G up for Pre-order on Amazon US : https://t.co/Ga1GmZQpOX

#SamsungEvent #GalaxyS20FE",usdealsoffers,,,United States,en
1292,1308774387630309377,2020-09-23 14:25:04,I can't believe I will watch Samsung event again. https://t.co/Ck8s2f90T2,hundredstars_,,,📍moon🌙,en
3015,1308774981246095362,2020-09-23 14:27:26,"Samsung unveils the Galaxy S20 FE, a new flagship smartphone entry in the 2020 Galaxy S series https://t.co/PkMzBICBrR",xdadevelopers,,,USA,en
4287,1308775245080334342,2020-09-23 14:28:28,"P.S. ""FE"" stands for Fan Edition. The Samsung Galaxy S20 FE 5G UW offers features Galaxy fans love (5G Ultra Wideband support, a stunning camera, Super Fast charging) at an accessible price. Pre-orders start Thursday.  https://t.co/76oITV4m1g",VerizonNews,,,"Basking Ridge, N.J.",en
7652,1308775473095348225,2020-09-23 14:29:23,"The Samsung Galaxy FE is official with a 6.5” 120hz 1080p screen,4500 mah, 30x Space Zoom,128 and 256 GB of storage and 6GB of RAM. Triple cam setup, Snapdragon 865 and Exynos 990 IP68. Price Tag is $699. Preorders start today. Ships October 2nd @SamsungMobileUS @SamsungUS https://t.co/4Ggmajh7FI",PhoneTechAtWork,,,"Fort Lee, NJ",en
8446,1308775782341324800,2020-09-23 14:30:37,@TMobile @SamsungMobile My 1st game I’d play if I won this phone would probably be @subwaysurfers I think it would be really fun to play that game on a bigger screen. It would feel like your actually in the game. I’m so grateful &amp; glad I chose @TMobile to be my mobile carrier #TMobileTuesdays  #contest,McdonaldSettles,,,"Jeffersontown, KY",en
5709,1308775861106159617,2020-09-23 14:30:55,"🌈 • The special #BTS edition of the Samsung S20+ is coming in October! 

@BTS_twt are the official brand ambassadors of @SamsungMobile so it's no surprise that their latest phone model would get a Bangtan makeover! 

We can't wait to see it! #GalaxyS20PlusBTS https://t.co/hgVboMXwB8",876_BTS,,,Jamaica,en
3014,1308775962092417024,2020-09-23 14:31:19,Cricket Wireless: More 5G competition means better 5G service. https://t.co/kCYI9Bv73E,RBSITSolutions,,,"Wichita, Kansas",en
5708,1308775981251952640,2020-09-23 14:31:24,"@achatea I""m definitely getting a new samsung phone, is this a new BTS phone?? if so i guess it's time to buy it lol...",ippihobihobi,,,NYC,en
2170,1308776169106485249,2020-09-23 14:32:09,Mobile friends. Make sure to look into the just announced Samsung S20 FE (fan edition) https://t.co/76530VKKbR https://t.co/PqEaKeAqwg,samsungmpls,,,"Minneapolis, MN",en
1287,1308776554533511168,2020-09-23 14:33:41,damn i want that samsung phone now,illegirlangel,,,moon,en
6436,1308776833815511040,2020-09-23 14:34:47,"Back at it again with that new Samsung S20 FE --&gt; ""Fan Edition"" @SamsungMobileUS
Love those colors, the camera, and that super smooth scrolling (to obviously catch up on the @Twitter feeds) https://t.co/MjpHJWzQKr",SerenaInSac,,,Northern CA,en
8445,1308776899024482306,2020-09-23 14:35:03,i cba to watch the samsung thingy i’ll just see it after,heavenlytaegguk,,,Ireland,en
806,1308777217762177026,2020-09-23 14:36:19,"🖥️ Tech Newz 🖥️ #Samsung - The S20 FE is a colorful, $699 version of its flagship phone - CNET https://t.co/mYOvaAkqHw",BreakinNewz01,,,Pennsylvania,en
1285,1308777470150062080,2020-09-23 14:37:19,"Really dissappointed in Amazon. I Ordered twice a SAMSUNG M31s phone and waited for it like for 10 days,And when it's time to get delivered they automatically cancel my order because they (ecom services) are too lazy to deliver at my house  @AmazonHelp @amazon @amazonIN @amazonin",lemme_explain,,,mars,en
7646,1308778174780715009,2020-09-23 14:40:07,"Amazingly fast. Effortlessly smooth. 

Stay on top of all of your feeds with our smoothest scrolling screen. 

#GalaxyS20FE 5G

Learn more: https://t.co/OrHrzei9zg https://t.co/0mOv0sAtuv",SamsungCanada,,,"Canada, Toronto",en
3426,1308778227352178688,2020-09-23 14:40:19,👍 on @YouTube: Why Samsung's Transparent Phone will fail. https://t.co/GgwRHiLkiX,StinaW2013,,,"Iowa, USA",en
4538,1308778295505416204,2020-09-23 14:40:36,@SamsungMobile @btsanalytics @BTS_twt I just need to know if there will be a BTS version again? I can only buy 1 phone so I need to make the right decision.,VC0613,,,"Texas, USA",en
7733,1308778306112716801,2020-09-23 14:40:38,"I love Samsung but they need to do better with these phone names, it's starting to confuse customers #SamsungEvent #s20fe  #itsyaboyblake https://t.co/g1bakN7V5G",Blakeboy_VI,,,Virgin Islands,en
8616,1308778345736396801,2020-09-23 14:40:48,@fierina @BTS_twt There's a Samsung event that @BTS_twt took part in. Some new phone launch,omermeroz,,,Israel,en
4280,1308778810448457728,2020-09-23 14:42:39,The Galaxy S20 FE Is the Affordable Flagship Phone Samsung Fans Need Right Now... https://t.co/H5vheCif6l,latesttoy,,,"New York, NY",en
6252,1308778811014762497,2020-09-23 14:42:39,I just discovered this on Poshmark: BARELY USED Samsung Galaxy Watch Smartwatch UNISEX. https://t.co/eomDfBYKJC via @poshmarkapp,sakonlinemarket,,,"Washington, DC",en
7643,1308779435211010050,2020-09-23 14:45:07,"Capture your moments, near or far, with the latest Pro-grade Triple-lens Camera. 

#GalaxyS20FE 5G

Learn more: https://t.co/ShLqegARUy https://t.co/wFVd4KB0l7",SamsungCanada,,,"Canada, Toronto",en
2016,1308779628241326081,2020-09-23 14:45:53,@sugasongcredits @SamsungMobile @BTS_twt I hope it's just that. I'm not changing my phone again 💀,tantan_Bangtan,,,Sweden,en
361,1308779668493926400,2020-09-23 14:46:03,Samsung Galaxy Unpacked for Every Fan: How to watch the virtual event today - CNET (Karisa Langlo/CNET https://t.co/nd2PO6eXYL) https://t.co/ucGTEBC8Dx,TINMobileNews,,,San Francisco,en
360,1308780147860885506,2020-09-23 14:47:57,"I think the new Samsung FE may be a discussion piece for phone of the year. Obviously it needs to get in our hands, but this hardware, apparent capabilities, and internal hardware w/ this price point is a head turner.",DaPoetsTerrence,,,Los Angeles,en
1712,1308780581572968448,2020-09-23 14:49:41,@Samsung Great presentation with another game changing device design for everyone in #withGalaxy fam and others looking to switch.,iamwaynegilbert,,,"Brooklyn, NY",en
8227,1308780725634838533,2020-09-23 14:50:15,@sugasongcredits @SamsungMobile @BTS_twt Maybe it's jus add-ons to personalize the phone or sth like that. We'll see :/,tantan_Bangtan,,,Sweden,en
9689,1308780788100599812,2020-09-23 14:50:30,Samsung releases more affordable S20 5G 'Fan Edition' smartphone https://t.co/PkIt4VG91D,ACSMobile,,,"California, USA",en
9295,1308780874402537476,2020-09-23 14:50:51,"Another day another Samsung event 

Live: https://t.co/F9tDalSYol 

#SamsungEvent | #SamsungPakistan https://t.co/EoST4mgobR",HariMirchein,,,A city by the sea.,en
803,1308781001972355072,2020-09-23 14:51:21,. @SamsungHelpDesk I am one of many people experiencing terrible battery drain on my Galaxy Watch since August - see https://t.co/TKnlhkE77r on your community site. What gives? Can we get some sort of response?,SamKamens,,,"New Jersey, USA",en
5347,1308781069504786433,2020-09-23 14:51:37,"@SamsungMobile @USBTSARMY @BTS_twt Damn it..... Chants to self: ""I do not need a new phone. I do not need a new phone. I do not need a new phone."" https://t.co/FDQLlpB2Zj",MisfitDruid81,,,United States,en
7639,1308781227701407744,2020-09-23 14:52:15,@SamsungHelpUK Thanks for replying but my query was about a Samsung phone cover or case purchased through your UK online store.,OkComputing,,,North Wales,en
6396,1308781256784535554,2020-09-23 14:52:22,@sondesix Priced decently too! It makes the N20 obsolete 😅😂.....it is literally the only Samsung phone I will consider buying (besides zfold2 and n20u),iantan7336,,,Earth,en
4274,1308781379925299200,2020-09-23 14:52:51,. @SamsungSupport I am one of many people experiencing terrible battery drain on my Galaxy Watch since August - see https://t.co/TKnlhkE77r on your community site. What gives? Can we get some sort of response?,SamKamens,,,"New Jersey, USA",en
5346,1308781742577397761,2020-09-23 14:54:18,What happened at the Samsung event? I didn't watch that,Muted_Angel2,,,United States,en
2613,1308782092298448900,2020-09-23 14:55:41,"New video out now with everything you need to know about the Samsung Galaxy s20 Fan Edition!

Samsung Galaxy S20 FE Announced! https://t.co/4R7AlQa5WA

Also shout out to @NBTJacklyn who I mentioned in this video. You should definitely check out her stuff if you haven’t yet",ceoregan,,,Ireland,en
5345,1308782190054998017,2020-09-23 14:56:04,@UniverseIce I don't know why samsung phone always have problems  with speakers  and connections conections  samsung have to fix that i saw lot people complain  with the a71  and some others phone,morethanplanet,,,United States,en
2318,1308782833897484289,2020-09-23 14:58:38,@ThomasWincek I would but I'm on a @SamsungMobile device and you can't actually uninstall it.,j37h3r,,,Milwaukee WI USA,en
1870,1308783129998569473,2020-09-23 14:59:48,@SamsungMobile @BTS_twt Is it another phone or the same one?,Crisflorida09,,,"Orlando, FL",en
4795,1308783627749265409,2020-09-23 15:01:47,@SamsungMobile why do you hate me..mm what's wrong with my location all the time I need a new phone again @PostMalone  hacked it or @drake one of those two idiots idk lol https://t.co/w3UzalZuur,AndreaJeannine2,,"Pine Lawn, MO","St Louis, MO",en
5344,1308784432925609984,2020-09-23 15:04:59,@SamsungMobile this phone fr pretty,JackiBoi11,,,United States,en
7637,1308784644079390720,2020-09-23 15:05:49,@SamsungMobile stop marketing my own phone to me.  Every page I try to access you try to sell me the phone I'm using.  Grrrr....,chilisandbeets,,,Toronto ,en
8614,1308786037565657088,2020-09-23 15:11:22,@hellocaarmy You can charge the Samsung Buds wirelessly by putting the case on top of your phone with S10/20. Maybe you just need the BTS S20 🤔,sprunkey,,,Scotland,en
3277,1308786583231963139,2020-09-23 15:13:32,"The Samsung Galaxy s20 Fan Edition is objectively better than a lot of flagships that we have and that we will be getting for the rest of 2020, an extremely appealing device although it was released at the wrong event",ceoregan,,,Ireland,en
3424,1308786991924948992,2020-09-23 15:15:09,"Tired of your current service provider? Switch over to Cricket and get the Samsung Galaxy A10E for $29.99 on any plan of your choice. We have all the accessories you need just stop by 685 Schillinger Rd S Ste 6 Mobile,AL Monday-Saturday 10am-8pm Sunday 10am-6pm https://t.co/lRXACksiF1",Cricket48322845,,"Mobile, AL",,en
359,1308787059885142019,2020-09-23 15:15:25,"A few of my comments on @samsung's new lower-priced #S20FE #5G-capable smartphone. Bottom line, it's an interest pre-emptive strike to #iPhone12: Samsung introduces something for the fans — a budget Galaxy S20 camera for $699 https://t.co/3ZIcaPVhjO via @usatoday",bobodtech,,,"Foster City, CA",en
2610,1308787231184826370,2020-09-23 15:16:06,Samsung Galaxy S20 FE Smartphone Introduced With Pro-Grade Triple Camera At Mid-Range Price https://t.co/q0aAmMKTH0,WayneGasaway,,,"Cicero, IL",en
358,1308787331806052352,2020-09-23 15:16:30,Samsung's Galaxy S20 FE. Their upper mid-range feature phone at $699. They're always getting me when they drop BTS in these promos. #DYNAMITE https://t.co/wKReDu1LOx,briantong,,,"Los Angeles, CA",en
